,task_id,pretty_formula,spacegroup.symbol,spacegroup.crystal_system,e_above_hull,structure,density,band_gap,final_energy,cat_oxi_state,an_oxi_state,coordination_num
1763,mp-10052,TiAs,P6_3/mmc,hexagonal,0.013033298749999922,"Full Formula (Ti2 As2)
Reduced Formula: TiAs
abc   :   3.670427   3.670427   6.106150
angles:  90.000000  90.000000 120.000013
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ti    0         0         0.5      0.088
  1  Ti    0         0         0        0.096
  2  As    0.666667  0.333333  0.75    -0.006
  3  As    0.333333  0.666667  0.25    -0.006",5.724083761396221,0.0,-28.73389852,3.0,-3.0,6
1764,mp-998972,TiAu,P4/nmm,tetragonal,0.0,"Full Formula (Ti2 Au2)
Reduced Formula: TiAu
abc   :   3.341711   3.341711   6.164969
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Ti    0    0.5  0.866703        -0
  1  Ti    0.5  0    0.133297        -0
  2  Au    0    0.5  0.358954        -0
  3  Au    0.5  0    0.641046        -0",11.810856228483626,0.0,-24.02868635,0.0,0.0,4
1765,mp-998985,TiAu,Pmma,orthorhombic,0.03520377500000027,"Full Formula (Ti2 Au2)
Reduced Formula: TiAu
abc   :   3.013034   4.638626   4.935737
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a     b         c    magmom
---  ----  ---  ----  --------  --------
  0  Ti    0    0.75  0.312972    -0.731
  1  Ti    0    0.25  0.687028    -0.731
  2  Au    0.5  0.75  0.818805    -0.017
  3  Au    0.5  0.25  0.181195    -0.017",11.787037246975567,0.0,-23.88787125,0.0,0.0,8
1766,mp-11259,TiAu,Pm-3m,cubic,0.10273016749999986,"Full Formula (Ti1 Au1)
Reduced Formula: TiAu
abc   :   3.278944   3.278944   3.278944
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5     0.738
  1  Au    0    0    0       0.07",11.532356578173063,0.0,-11.80888284,0.0,0.0,8
1767,mp-7857,TiB,Pnma,orthorhombic,0.0,"Full Formula (Ti4 B4)
Reduced Formula: TiB
abc   :   3.051650   4.560171   6.120598
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  Ti    0.25  0.378183  0.677596        -0
  1  Ti    0.25  0.121817  0.177596        -0
  2  Ti    0.75  0.621817  0.322404        -0
  3  Ti    0.75  0.878183  0.822404        -0
  4  B     0.25  0.90071   0.529867         0
  5  B     0.25  0.59929   0.029867         0
  6  B     0.75  0.09929   0.470133         0
  7  B     0.75  0.40071   0.970133         0",4.575880614642107,0.0,-64.95595423,3.0,-3.0,7
1768,mp-10143,TiB,F-43m,cubic,1.5527799937500006,"Full Formula (Ti1 B1)
Reduced Formula: TiB
abc   :   3.508921   3.508921   3.508921
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Ti    0.75  0.75  0.75    -0.003
  1  B     0     0     0       -0.002",3.189470128017292,0.0,-13.13342857,3.0,-3.0,4
1769,mp-11279,TiBe,Pm-3m,cubic,0.005377315000000493,"Full Formula (Ti1 Be1)
Reduced Formula: TiBe
abc   :   2.930707   2.930707   2.930707
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5    -0.001
  1  Be    0    0    0       0.002",3.752193567343008,0.0,-11.91460277,0.0,0.0,8
1770,mp-631,TiC,Fm-3m,cubic,0.0,"Full Formula (Ti1 C1)
Reduced Formula: TiC
abc   :   3.065768   3.065768   3.065768
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0    0    0          -0
  1  C     0.5  0.5  0.5         0",4.879907058924726,0.0,-18.73702777,4.0,-4.0,6
1771,mp-30500,TiCd,P4/nmm,tetragonal,0.0,"Full Formula (Ti2 Cd2)
Reduced Formula: TiCd
abc   :   2.910929   2.910929   9.107281
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Ti    0    0.5  0.39269      0.002
  1  Ti    0.5  0    0.60731      0.002
  2  Cd    0    0.5  0.864127    -0
  3  Cd    0.5  0    0.135873    -0",6.897648281327489,0.0,-17.84387639,0.0,0.0,12
1772,mp-823,TiCo,Pm-3m,cubic,0.0,"Full Formula (Ti1 Co1)
Reduced Formula: TiCo
abc   :   2.978077   2.978077   2.978077
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0    0    0      -0.026
  1  Co    0.5  0.5  0.5     0.857",6.714495321842168,0.0,-15.80060807,0.0,0.0,8
1773,mp-2078,TiCu,P4/nmm,tetragonal,0.0,"Full Formula (Ti2 Cu2)
Reduced Formula: TiCu
abc   :   3.117007   3.117007   5.912762
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Ti    0    0.5  0.355763        -0
  1  Ti    0.5  0    0.644237        -0
  2  Cu    0    0.5  0.889079         0
  3  Cu    0.5  0    0.110921         0",6.440936363493999,0.0,-24.53127913,0.0,0.0,4
1774,mp-305,TiFe,Pm-3m,cubic,0.0,"Full Formula (Ti1 Fe1)
Reduced Formula: TiFe
abc   :   2.959777   2.959777   2.959777
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5    -0.001
  1  Fe    0    0    0       0.001",6.642034602201166,0.0,-17.20663407,0.0,0.0,8
1775,mp-2767,TiGa,P4/mmm,tetragonal,0.0,"Full Formula (Ti1 Ga1)
Reduced Formula: TiGa
abc   :   2.815705   2.815705   3.973890
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5    -0.001
  1  Ga    0    0    0       0",6.1976827612549155,0.0,-11.86685148,0.0,0.0,12
1776,mp-690760,TiH,P4_2/mmc,tetragonal,0.001527227500001338,"Full Formula (Ti2 H2)
Reduced Formula: TiH
abc   :   2.946499   2.946499   4.599998
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a    b     c    magmom
---  ----  ---  ---  ----  --------
  0  Ti    0.5  0    0.5      0.001
  1  Ti    0    0.5  0        0
  2  H     0    0    0.25     0
  3  H     0    0    0.75     0",4.064387354244768,0.0,-24.01996707,0.0,0.0,4
1777,mp-1060435,TiH,Fm-3m,cubic,0.04444548500000156,"Full Formula (Ti1 H1)
Reduced Formula: TiH
abc   :   2.961877   2.961877   2.961877
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0    0    0          -0
  1  H     0.5  0.5  0.5        -0",4.417224462168489,0.0,-11.92414702,0.0,0.0,6
1778,mp-998969,TiH,P6_3/mmc,hexagonal,0.2274670925000013,"Full Formula (Ti2 H2)
Reduced Formula: TiH
abc   :   2.877581   2.877581   5.263294
angles:  90.000000  90.000000 119.999978
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ti    0         0         0.5          0
  1  Ti    0         0         0            0
  2  H     0.333333  0.666667  0.25         0
  3  H     0.666667  0.333333  0.75         0",4.300528662991119,0.0,-23.11620761,0.0,0.0,6
1779,mp-1526,TiHg,P4/mmm,tetragonal,0.05948348666666625,"Full Formula (Ti1 Hg1)
Reduced Formula: TiHg
abc   :   3.045089   3.045089   4.102296
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5     0.727
  1  Hg    0    0    0      -0.002",10.84609390029329,0.0,-8.2169855,0.0,0.0,12
1780,mp-1235,TiIr,P4/mmm,tetragonal,0.0,"Full Formula (Ti1 Ir1)
Reduced Formula: TiIr
abc   :   2.942694   2.942694   3.495261
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5     0.001
  1  Ir    0    0    0       0",13.171720210331939,0.0,-18.44915074,0.0,0.0,8
1781,mp-12594,TiIr,Pm-3m,cubic,0.08640021000000075,"Full Formula (Ti1 Ir1)
Reduced Formula: TiIr
abc   :   3.121637   3.121637   3.121637
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5     0.136
  1  Ir    0    0    0       0.238",13.105847695004895,0.0,-18.27635032,0.0,0.0,8
1782,mp-998968,TiMo,Imma,orthorhombic,0.7987486799999992,"Full Formula (Ti2 Mo2)
Reduced Formula: TiMo
abc   :   5.806204   5.806204   5.806204
angles: 153.553957 126.434559  60.708148
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ti    0.119282  0.869282  0.25         0
  1  Ti    0.880718  0.130718  0.75         0
  2  Mo    0.622197  0.872197  0.75         0
  3  Mo    0.377803  0.127803  0.25         0",6.858149713755793,0.0,-34.67937304,0.0,0.0,3
1783,mp-492,TiN,Fm-3m,cubic,0.0,"Full Formula (Ti1 N1)
Reduced Formula: TiN
abc   :   3.007703   3.007703   3.007703
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5     0.015
  1  N     0    0    0       0.005",5.340297482734746,0.0,-19.66288654,3.0,-3.0,6
1784,mp-998908,TiN,F-43m,cubic,0.30082030500000023,"Full Formula (Ti1 N1)
Reduced Formula: TiN
abc   :   3.254407   3.254407   3.254407
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Ti    0     0     0            0
  1  N     0.25  0.25  0.25         0",4.21555473669145,0.0,-19.06124593,3.0,-3.0,4
1785,mp-998903,TiN,Pm-3m,cubic,0.8892165299999988,"Full Formula (Ti1 N1)
Reduced Formula: TiN
abc   :   2.639304   2.639304   2.639304
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0    0    0       0.079
  1  N     0.5  0.5  0.5    -0.004",5.588392959914372,0.0,-17.88445348,3.0,-3.0,8
1786,mp-1048,TiNi,P2_1/m,monoclinic,0.0,"Full Formula (Ti2 Ni2)
Reduced Formula: TiNi
abc   :   4.055010   2.915461   4.754107
angles:  79.068063  90.000000  90.000000
Sites (4)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  Ti    0.25  0.604483  0.71534      0.001
  1  Ti    0.75  0.395517  0.28466      0.001
  2  Ni    0.25  0.943349  0.171975    -0.001
  3  Ni    0.75  0.056651  0.828025    -0.001",6.412985726454696,0.0,-28.9346775,0.0,0.0,7
1787,mp-1067248,TiNi,Cmcm,orthorhombic,0.0020067824999996375,"Full Formula (Ti2 Ni2)
Reduced Formula: TiNi
abc   :   4.919268   4.919268   4.014158
angles:  90.000000  90.000000 145.496496
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ti    0.357253  0.642747  0.25    -0.003
  1  Ti    0.642747  0.357253  0.75    -0.003
  2  Ni    0.085051  0.914949  0.25     0.005
  3  Ni    0.914949  0.085051  0.75     0.005",6.43150953763549,0.0,-28.92665037,0.0,0.0,7
1788,mp-603347,TiNi,Pmma,orthorhombic,0.017404175000000244,"Full Formula (Ti2 Ni2)
Reduced Formula: TiNi
abc   :   2.741393   4.251353   4.580404
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a     b         c    magmom
---  ----  ---  ----  --------  --------
  0  Ti    0.5  0.75  0.717325    -0.059
  1  Ti    0.5  0.25  0.282675    -0.059
  2  Ni    0    0.75  0.190153    -0.001
  3  Ni    0    0.25  0.809847    -0.001",6.62937648471596,0.0,-28.8650608,0.0,0.0,8
1789,mp-640189,TiNi,P-1,triclinic,0.01919202416666632,"Full Formula (Ti6 Ni6)
Reduced Formula: TiNi
abc   :   2.739849   4.690402  12.793019
angles:  89.994099  90.094921  94.960474
Sites (12)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.577864  0.797271  0.082416    -0.002
  1  Ti    0.422136  0.202729  0.917584    -0.002
  2  Ti    0.47902   0.22423   0.251184    -0
  3  Ti    0.406257  0.194896  0.58509      0.001
  4  Ti    0.593743  0.805104  0.41491      0.001
  5  Ti    0.52098   0.77577   0.748816    -0
  6  Ni    0.992779  0.672838  0.915173    -0
  7  Ni    0.988426  0.666063  0.582302     0
  8  Ni    0.05377   0.68934   0.247599    -0
  9  Ni    0.007221  0.327162  0.084827    -0
 10  Ni    0.011574  0.333937  0.417698     0
 11  Ni    0.94623   0.31066   0.752401    -0",6.4821142517577615,0.0,-86.57372821,0.0,0.0,7
1790,mp-597,TiNi,P31m,trigonal,0.02270336111111071,"Full Formula (Ti9 Ni9)
Reduced Formula: TiNi
abc   :   7.246542   7.246542   5.397420
angles:  90.000000  90.000000 119.999996
Sites (18)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.666667  0.333333  0.018093     0.055
  1  Ti    0         0         0.935742     0.24
  2  Ti    0.333333  0.666667  0.018093     0.055
  3  Ti    0         0.685231  0.635481     0.294
  4  Ti    0.314769  0.314769  0.635481     0.258
  5  Ti    0.685231  0         0.635481     0.274
  6  Ti    0.345734  0         0.333045     0.249
  7  Ti    0         0.345734  0.333045     0.237
  8  Ti    0.654266  0.654266  0.333045     0.26
  9  Ni    0.666667  0.333333  0.55801      0.006
 10  Ni    0         0         0.384442    -0.029
 11  Ni    0.333333  0.666667  0.55801      0.005
 12  Ni    0         0.68781   0.119164     0.017
 13  Ni    0.31219   0.31219   0.119164     0.015
 14  Ni    0.68781   0         0.119164     0.018
 15  Ni    0.35958   0         0.840638     0.042
 16  Ni    0         0.35958   0.840638     0.049
 17  Ni    0.64042   0.64042   0.840638     0.048",6.487972611986743,0.0,-129.79738825,0.0,0.0,8
1791,mp-2716,TiNi,P-3,trigonal,0.024763409444444662,"Full Formula (Ti9 Ni9)
Reduced Formula: TiNi
abc   :   7.278089   7.278089   5.318697
angles:  90.000000  90.000000 119.999993
Sites (18)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0         0         0            0
  1  Ti    0.333333  0.666667  0.044096     0.001
  2  Ti    0.666667  0.333333  0.955904     0.001
  3  Ti    0.330876  0.986921  0.346015     0.001
  4  Ti    0.013079  0.343955  0.346015     0.001
  5  Ti    0.656045  0.669124  0.346015     0.001
  6  Ti    0.669124  0.013079  0.653985     0.001
  7  Ti    0.986921  0.656045  0.653985     0.001
  8  Ti    0.343955  0.330876  0.653985     0.001
  9  Ni    0         0         0.5          0
 10  Ni    0.333333  0.666667  0.586291     0
 11  Ni    0.666667  0.333333  0.413709     0
 12  Ni    0.31386   0.973809  0.859007     0
 13  Ni    0.026191  0.340051  0.859007     0
 14  Ni    0.659949  0.68614   0.859007     0
 15  Ni    0.68614   0.026191  0.140993     0
 16  Ni    0.973809  0.659949  0.140993     0
 17  Ni    0.340051  0.31386   0.140993     0",6.5270476213177435,0.0,-129.76030738,0.0,0.0,8
1792,mp-1190013,TiNi,I4/mmm,tetragonal,0.03678342749999963,"Full Formula (Ti8 Ni8)
Reduced Formula: TiNi
abc   :   7.226587   7.226587   7.226587
angles: 129.563333 129.563333  74.105820
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.72816   0.72816   0           -0.001
  1  Ti    0.27184   0.27184   0           -0.001
  2  Ti    0.75      0.25      0.5         -0
  3  Ti    0.25      0.75      0.5         -0
  4  Ti    0         0.5       0.5         -0
  5  Ti    0.5       0         0.5         -0
  6  Ti    0.5       0.5       0           -0.002
  7  Ti    0         0         0            0
  8  Ni    0.094684  0.094684  0.449156    -0
  9  Ni    0.645528  0.645528  0.550844    -0
 10  Ni    0.094684  0.645528  0           -0
 11  Ni    0.645528  0.094684  0           -0
 12  Ni    0.905316  0.905316  0.550844    -0
 13  Ni    0.354472  0.354472  0.449156    -0
 14  Ni    0.905316  0.354472  0           -0
 15  Ni    0.354472  0.905316  0           -0",6.472465571459731,0.0,-115.15017516,0.0,0.0,8
1793,mp-571,TiNi,Pm-3m,cubic,0.048702875000000034,"Full Formula (Ti1 Ni1)
Reduced Formula: TiNi
abc   :   2.993235   2.993235   2.993235
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0    0    0       0.055
  1  Ni    0.5  0.5  0.5     0.023",6.598154720424581,0.0,-14.369933,0.0,0.0,8
1794,mp-998945,TiNi,P4/mmm,tetragonal,0.06664096999999991,"Full Formula (Ti1 Ni1)
Reduced Formula: TiNi
abc   :   2.735803   2.735803   3.581410
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5     0.108
  1  Ni    0    0    0       0.03",6.601175128775467,0.0,-14.33405681,0.0,0.0,8
1795,mp-1071163,TiO,P-62m,hexagonal,0.0,"Full Formula (Ti3 O3)
Reduced Formula: TiO
abc   :   5.018535   5.018535   2.882000
angles:  90.000000  90.000000 120.000012
Sites (6)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Ti    0.666667  0.333333  0.5         0
  1  Ti    0.333333  0.666667  0.5         0
  2  Ti    0         0         0          -0
  3  O     0.606032  0.606032  0          -0
  4  O     0.393968  0         0          -0
  5  O     0         0.393968  0          -0",5.061326249939046,0.0,-53.91709674,2.0,-2.0,6
1796,mp-1203,TiO,C2/m,monoclinic,0.042740432999998745,"Full Formula (Ti5 O5)
Reduced Formula: TiO
abc   :   5.115545   5.115545   5.845895
angles:  74.236851  74.236851  48.151615
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.350469  0.350469  0.32552         -0
  1  Ti    0.649531  0.649531  0.67448         -0
  2  Ti    0.337416  0.337416  0.827634         0
  3  Ti    0.662584  0.662584  0.172366         0
  4  Ti    0         0         0.5             -0
  5  O     0.5       0.5       0                0
  6  O     0.171801  0.171801  0.168626         0
  7  O     0.828199  0.828199  0.831374         0
  8  O     0.171019  0.171019  0.656575         0
  9  O     0.828981  0.828981  0.343425         0",4.873947708920576,0.0,-89.43442357,2.0,-2.0,5
1797,mp-2664,TiO,Fm-3m,cubic,0.2736125299999994,"Full Formula (Ti1 O1)
Reduced Formula: TiO
abc   :   3.033043   3.033043   3.033043
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0    0    0       0.027
  1  O     0.5  0.5  0.5     0.003",5.375278809240463,0.0,-17.42514052,2.0,-2.0,6
1798,mp-291,TiOs,Pm-3m,cubic,0.0,"Full Formula (Ti1 Os1)
Reduced Formula: TiOs
abc   :   3.095162   3.095162   3.095162
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5     0.011
  1  Os    0    0    0      -0.001",13.333767140704715,0.0,-20.53596546,2.0,-2.0,8
1799,mp-739,TiP,P6_3/mmc,hexagonal,0.0,"Full Formula (Ti4 P4)
Reduced Formula: TiP
abc   :   3.495953   3.495953  11.725349
angles:  90.000000  90.000000 120.000012
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.333333  0.666667  0.383714    -0.002
  1  Ti    0.666667  0.333333  0.883714    -0.002
  2  Ti    0.666667  0.333333  0.616286    -0.002
  3  Ti    0.333333  0.666667  0.116286    -0.002
  4  P     0.666667  0.333333  0.25         0.001
  5  P     0.333333  0.666667  0.75         0.001
  6  P     0         0         0.5          0.001
  7  P     0         0         0            0.001",4.219611441249862,0.0,-62.69014219,3.0,-3.0,6
1800,mp-696572,TiP,P6_3/mmc,hexagonal,0.28057274124999854,"Full Formula (Ti2 P2)
Reduced Formula: TiP
abc   :   4.233910   4.233910   4.870924
angles:  90.000000  90.000000 120.000005
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ti    0.333333  0.666667  0.25     0.005
  1  Ti    0.666667  0.333333  0.75     0.005
  2  P     0.666667  0.333333  0.25    -0.001
  3  P     0.333333  0.666667  0.75    -0.001",3.462618394316286,0.0,-30.22278013,3.0,-3.0,5
1801,mp-979261,TiPd,P2_1/m,monoclinic,0.0014997881249998457,"Full Formula (Ti2 Pd2)
Reduced Formula: TiPd
abc   :   4.588963   2.809465   4.915345
angles:  87.948353  90.000000  90.000000
Sites (4)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  Ti    0.25  0.967902  0.298231     0.003
  1  Ti    0.75  0.032098  0.701769     0.004
  2  Pd    0.25  0.504437  0.81249      0
  3  Pd    0.75  0.495563  0.18751     -0",8.090860909651711,0.0,-28.33038712,0.0,0.0,8
1802,mp-980094,TiPd,Pmma,orthorhombic,0.0024460731250002254,"Full Formula (Ti2 Pd2)
Reduced Formula: TiPd
abc   :   2.800853   4.588116   4.915354
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a     b         c    magmom
---  ----  ---  ----  --------  --------
  0  Ti    0    0.25  0.702085        -0
  1  Ti    0    0.75  0.297915         0
  2  Pd    0.5  0.25  0.186917         0
  3  Pd    0.5  0.75  0.813083         0",8.11201829485618,0.0,-28.32660198,0.0,0.0,8
1803,mp-1056985,TiPd,P4/mmm,tetragonal,0.014266228124999891,"Full Formula (Ti1 Pd1)
Reduced Formula: TiPd
abc   :   2.841523   2.841523   3.871703
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0    0    0       0.007
  1  Pd    0.5  0.5  0.5     0",8.195473412020693,0.0,-14.13966068,0.0,0.0,8
1804,mp-11546,TiPd,Pm-3m,cubic,0.07326010312500042,"Full Formula (Ti1 Pd1)
Reduced Formula: TiPd
abc   :   3.175800   3.175800   3.175800
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5    -0.025
  1  Pd    0    0    0      -0.002",7.998692458225682,0.0,-14.02167293,0.0,0.0,8
1805,mp-998949,TiPt,Pmma,orthorhombic,0.0,"Full Formula (Ti2 Pt2)
Reduced Formula: TiPt
abc   :   2.797140   4.627689   4.884919
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a     b         c    magmom
---  ----  ---  ----  --------  --------
  0  Ti    0.5  0.25  0.70062     -0.001
  1  Ti    0.5  0.75  0.29938     -0.001
  2  Pt    0    0.25  0.189705     0
  3  Pt    0    0.75  0.810295    -0",12.760334190395493,0.0,-31.61418945,2.0,-2.0,8
1806,mp-11552,TiPt,Pm-3m,cubic,0.13568735750000016,"Full Formula (Ti1 Pt1)
Reduced Formula: TiPt
abc   :   3.179305   3.179305   3.179305
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5        -0
  1  Pt    0    0    0          -0",12.553684487411036,0.0,-15.53572001,2.0,-2.0,8
1807,mp-2179,TiRe,Pm-3m,cubic,0.0,"Full Formula (Ti1 Re1)
Reduced Formula: TiRe
abc   :   3.118739   3.118739   3.118739
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5         0
  1  Re    0    0    0           0",12.813423506748478,0.0,-21.13589681,0.0,0.0,8
1808,mp-2583,TiRh,P4/mmm,tetragonal,0.0,"Full Formula (Ti1 Rh1)
Reduced Formula: TiRh
abc   :   2.981854   2.981854   3.383932
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5     0.002
  1  Rh    0    0    0       0",8.321025549188128,0.0,-16.74254414,0.0,0.0,8
1809,mp-11563,TiRh,Pm-3m,cubic,0.0201166999999991,"Full Formula (Ti1 Rh1)
Reduced Formula: TiRh
abc   :   3.115202   3.115202   3.115202
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0.5  0.5  0.5    -0.002
  1  Rh    0    0    0      -0.002",8.281568425450502,0.0,-16.70231074,0.0,0.0,8
1810,mp-592,TiRu,Pm-3m,cubic,0.0,"Full Formula (Ti1 Ru1)
Reduced Formula: TiRu
abc   :   3.085481   3.085481   3.085481
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ti    0    0    0       0.001
  1  Ru    0.5  0.5  0.5    -0.001",8.41943735464939,0.0,-18.69514571,0.0,0.0,8
1811,mp-1018028,TiS,P-6m2,hexagonal,0.0,"Full Formula (Ti1 S1)
Reduced Formula: TiS
abc   :   3.273881   3.273881   3.219077
angles:  90.000000  90.000000 119.999983
Sites (2)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Ti    0.666667  0.333333  0           0
  1  S     0         0         0.5         0",4.442034081440435,0.0,-14.96792136,2.0,-2.0,6
1812,mp-554462,TiS,P6_3/mmc,hexagonal,0.04993831999999987,"Full Formula (Ti2 S2)
Reduced Formula: TiS
abc   :   3.254010   3.254010   6.483868
angles:  90.000000  90.000000 119.999994
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ti    0         0         0           -0
  1  Ti    0         0         0.5         -0
  2  S     0.333333  0.666667  0.25         0
  3  S     0.666667  0.333333  0.75         0",4.464751170469458,0.0,-29.73608944,2.0,-2.0,6
1813,mp-557762,TiS,R-3m,trigonal,0.13923800833333377,"Full Formula (Ti3 S3)
Reduced Formula: TiS
abc   :   9.084629   9.084629   9.084629
angles:  21.904955  21.904955  21.904959
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.5       0.5       0.5          0.049
  1  Ti    0.61871   0.61871   0.61871      0.01
  2  Ti    0.38129   0.38129   0.38129      0.01
  3  S     0         0         0           -0.001
  4  S     0.776636  0.776636  0.776636    -0.002
  5  S     0.223364  0.223364  0.223364    -0.002",4.35318353137896,0.0,-44.06833603,2.0,-2.0,6
1814,mp-2187,TiSb,P6_3/mmc,hexagonal,0.0,"Full Formula (Ti2 Sb2)
Reduced Formula: TiSb
abc   :   4.056680   4.056680   6.230711
angles:  90.000000  90.000000 120.000001
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ti    0         0         0        0.149
  1  Ti    0         0         0.5      0.134
  2  Sb    0.333333  0.666667  0.25    -0.009
  3  Sb    0.666667  0.333333  0.75    -0.009",6.34401680937076,0.0,-25.88643202,3.0,-3.0,6
